=== AUDIO SALIENCY MAP EVALUATION (WAV2VEC2) ===

Mean Insertion AUC: 0.7272
Mean Deletion AUC: 0.4487
Number of audio files evaluated: 837

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
34050-7-3-0	0.9708	0.3373
34050-7-4-0	0.9889	0.0082
34050-7-5-0	0.9668	0.0632
34050-7-6-0	0.7460	0.3646
35628-3-0-0	0.9801	0.9933
39847-5-0-0	0.8976	0.7917
39847-5-0-1	0.9561	0.8605
39847-5-0-10	0.9236	0.8276
39847-5-0-11	0.9293	0.8544
39847-5-0-12	0.9169	0.7151
39847-5-0-2	0.9521	0.8309
39847-5-0-3	0.9484	0.7646
39847-5-0-4	0.9333	0.8144
39847-5-0-5	0.9578	0.8306
39847-5-0-6	0.9498	0.8903
39847-5-0-7	0.9512	0.7655
39847-5-0-8	0.9448	0.8172
39847-5-0-9	0.9076	0.8332
39847-5-1-0	0.9418	0.4820
41306-3-0-10	0.9862	0.2636
41306-3-0-13	0.9710	0.7600
41306-3-0-4	0.9691	0.3491
51024-3-0-16	0.9789	0.5887
51024-3-0-2	0.9557	0.6776
51024-3-0-23	0.9917	0.2889
51024-3-0-3	0.9451	0.1560
54086-1-0-0	0.9930	0.9758
54086-1-1-0	0.9999	0.9513
54086-1-2-0	0.9985	0.9446
59513-3-0-0	0.9399	0.8869
59513-3-0-1	0.9622	0.9083
59513-3-0-3	0.9933	0.8945
59513-3-0-4	0.9002	0.8840
66115-1-0-0	0.9629	0.0060
66115-1-0-1	0.3492	0.0022
69661-3-0-14	0.7574	0.9646
69661-3-0-23	0.9125	0.9057
69661-3-0-29	0.9102	0.9845
7062-6-0-0	0.9718	0.2670
71312-3-0-1	0.9812	0.3282
71312-3-0-2	0.9800	0.0530
71312-3-0-4	0.9395	0.2820
71312-3-0-5	0.9521	0.0917
72220-3-0-0	0.9563	0.0318
72220-3-2-2	0.9539	0.5435
72220-3-2-3	0.9635	0.7345
72220-3-2-4	0.9791	0.0541
72538-3-0-0	0.9190	0.9889
72538-3-0-1	0.9616	0.7497
72538-3-0-3	0.7656	0.6770
72538-3-0-4	0.8626	0.7947
73524-0-0-0	0.3621	0.3476
73524-0-0-101	0.2662	0.3436
73524-0-0-105	0.2844	0.3546
73524-0-0-113	0.3823	0.3523
73524-0-0-114	0.3017	0.3763
73524-0-0-126	0.3346	0.3201
73524-0-0-127	0.2898	0.3512
73524-0-0-128	0.3100	0.2681
73524-0-0-133	0.2516	0.2177
73524-0-0-137	0.2068	0.2107
73524-0-0-2	0.0858	0.2485
73524-0-0-23	0.2805	0.2625
73524-0-0-30	0.3480	0.2530
73524-0-0-31	0.3004	0.2110
73524-0-0-32	0.3539	0.2620
73524-0-0-5	0.4344	0.2727
73524-0-0-52	0.4259	0.2818
73524-0-0-54	0.2749	0.0811
73524-0-0-6	0.2666	0.3405
73524-0-0-63	0.3154	0.3131
73524-0-0-73	0.2639	0.2951
73524-0-0-74	0.3003	0.3165
73524-0-0-8	0.3434	0.2669
73524-0-0-92	0.2626	0.4016
73524-0-0-98	0.2318	0.2469
73524-0-0-99	0.2656	0.2796
