=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6134
Mean Deletion AUC: 0.2508
Number of images evaluated: 837

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
73524-0-0-113	0.2199	0.0356
73524-0-0-114	0.2744	0.0595
73524-0-0-126	0.3112	0.0623
73524-0-0-127	0.1603	0.0453
73524-0-0-128	0.3881	0.0549
73524-0-0-133	0.5484	0.0958
73524-0-0-137	0.4849	0.1088
73524-0-0-2	0.1160	0.0184
73524-0-0-23	0.4877	0.2960
73524-0-0-30	0.5229	0.2419
73524-0-0-31	0.5193	0.2234
73524-0-0-32	0.6304	0.1808
73524-0-0-5	0.7738	0.1570
73524-0-0-52	0.6345	0.0710
73524-0-0-54	0.7087	0.2833
73524-0-0-6	0.6550	0.2154
73524-0-0-63	0.7206	0.2311
73524-0-0-73	0.2117	0.0450
73524-0-0-74	0.4931	0.0676
73524-0-0-8	0.5840	0.2289
73524-0-0-92	0.1797	0.0393
73524-0-0-98	0.3065	0.0483
73524-0-0-99	0.3304	0.1988
74364-8-1-0	0.6085	0.0835
74364-8-1-1	0.9054	0.3624
74364-8-1-10	0.5403	0.1820
74364-8-1-11	0.7857	0.2939
74364-8-1-12	0.7345	0.2829
74364-8-1-13	0.8772	0.2343
74364-8-1-14	0.7212	0.1926
74364-8-1-15	0.8270	0.3118
74364-8-1-16	0.9167	0.3906
74364-8-1-17	0.4538	0.0231
74364-8-1-18	0.8548	0.1641
74364-8-1-19	0.7432	0.1612
74364-8-1-2	0.8894	0.2467
74364-8-1-20	0.8035	0.2395
74364-8-1-21	0.9298	0.2167
74364-8-1-22	0.9497	0.3596
74364-8-1-23	0.9337	0.1084
74364-8-1-24	0.9281	0.2632
74364-8-1-25	0.8781	0.2450
74364-8-1-26	0.9845	0.3883
74364-8-1-27	0.9060	0.3298
74364-8-1-3	0.8792	0.2018
