=== AUDIO SALIENCY MAP EVALUATION (WAV2VEC2) ===

Mean Insertion AUC: 0.7438
Mean Deletion AUC: 0.4071
Number of audio files evaluated: 814

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
199261-3-0-0	0.9845	0.9416
199261-3-0-1	0.9022	0.7809
199261-3-0-2	0.9222	0.8851
199261-3-0-4	0.9139	0.4414
200460-6-0-0	0.9887	0.4357
200460-6-1-0	0.9978	0.4779
200460-6-2-0	0.9936	0.2804
200460-6-3-0	0.9976	0.5900
200460-6-4-0	0.9917	0.1380
200460-6-5-0	0.9941	0.4718
200786-5-0-0	0.5357	0.0572
200786-5-1-0	0.9233	0.8958
200786-5-1-1	0.9448	0.8933
200786-5-1-2	0.9134	0.8904
200786-5-1-3	0.8809	0.9273
200786-5-1-4	0.9380	0.7344
200786-5-1-5	0.8918	0.6752
202334-9-0-105	0.6411	0.2984
202334-9-0-106	0.7599	0.3480
202334-9-0-137	0.5558	0.3586
202334-9-0-202	0.6266	0.3052
202334-9-0-63	0.6488	0.3249
202334-9-0-88	0.6826	0.3747
203424-9-0-15	0.5725	0.2367
203424-9-0-18	0.6548	0.1702
203424-9-0-26	0.5433	0.2297
203424-9-0-34	0.3248	0.1590
203424-9-0-4	0.6065	0.2091
203424-9-0-46	0.7001	0.3407
205013-6-0-0	0.9595	0.2558
20571-3-0-0	0.9845	0.0336
20571-3-1-0	0.3773	0.1880
207213-2-0-109	0.7846	0.4601
207213-2-0-130	0.8982	0.6203
207213-2-0-134	0.8804	0.5421
207213-2-0-41	0.7472	0.1788
207213-2-0-52	0.7493	0.2928
207213-2-0-73	0.9549	0.3887
207213-2-0-81	0.7759	0.2579
207213-2-0-85	0.7127	0.5648
208652-8-0-0	0.8120	0.4359
208652-8-2-0	0.8941	0.0028
208652-8-4-0	0.8710	0.0843
208652-8-6-0	0.6943	0.0136
209672-3-0-0	0.9577	0.8568
209672-3-3-0	0.9888	0.0741
209672-3-6-0	0.9889	0.0067
209672-3-8-0	0.9933	0.8057
22973-3-0-0	0.9799	0.6612
22973-3-0-1	0.9889	0.2406
22973-3-0-2	0.9846	0.1685
23218-5-0-0	0.0082	0.0015
24076-1-0-0	1.0000	1.0000
24076-1-1-0	1.0000	0.6548
25037-6-0-0	0.9141	0.1224
25037-6-1-0	0.9783	0.0698
26173-8-0-0	0.8283	0.2726
26255-3-0-0	0.9996	0.0580
26255-3-13-1	0.8145	0.0287
26255-3-6-0	0.0574	0.0019
26255-3-8-0	0.9983	0.0351
26344-4-0-0	0.8744	0.1966
26344-4-1-0	0.9311	0.1532
27070-2-0-0	0.7571	0.0755
27070-2-0-2	0.8166	0.1127
27070-2-0-3	0.7857	0.2394
27070-2-0-4	0.7026	0.1176
27070-2-0-5	0.4692	0.0929
27070-2-0-7	0.6951	0.1443
27070-2-0-8	0.7261	0.1725
28808-1-0-0	0.9998	1.0000
28808-1-0-1	0.9959	0.9919
28808-1-0-10	0.0991	0.0555
