=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.8536
Mean Deletion AUC: 0.2635
Number of audio files evaluated: 400

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
3-140774-A-10	0.5163	0.0320
3-107219-A-1	0.9976	0.9306
5-185579-B-41	0.9149	0.0562
5-194930-B-1	0.9953	0.4028
5-198411-E-20	0.9895	0.0029
1-19898-A-41	0.6608	0.0146
1-91359-A-11	0.7404	0.3422
2-151079-A-20	0.9888	0.2323
1-54958-A-10	0.6333	0.3335
5-203739-A-10	0.5064	0.1959
2-81270-A-1	0.9977	0.0457
2-141584-A-38	0.9513	0.3593
4-194754-A-0	0.9978	0.5544
2-87781-A-10	0.3909	0.0689
4-181035-A-38	0.1085	0.0554
4-170247-B-12	0.9866	0.0638
1-17742-A-12	0.8977	0.0391
4-175000-B-40	0.8668	0.0042
1-21189-A-10	0.4633	0.1449
1-32318-A-0	0.9975	0.8696
2-66637-A-20	0.9804	0.0914
3-180977-A-0	0.9948	0.4277
5-208810-B-11	0.7861	0.1217
