=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6794
Mean Deletion AUC: 0.2699
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
5-200334-A-1	0.8193	0.4086
5-233160-A-1	0.7747	0.4043
1-44831-A-1	0.8230	0.2544
3-116135-A-1	0.8279	0.3205
1-40730-A-1	0.8316	0.2090
2-95035-A-1	0.8234	0.4581
4-164064-A-1	0.6166	0.3143
1-26806-A-1	0.7626	0.3050
4-164064-C-1	0.8186	0.4066
4-208021-A-1	0.7930	0.3519
2-96460-A-1	0.7593	0.3221
2-71162-A-1	0.7731	0.4149
5-200334-B-1	0.7434	0.3896
2-95258-B-1	0.8222	0.4200
4-164064-B-1	0.5810	0.3643
3-134049-A-1	0.8061	0.4728
1-34119-B-1	0.7628	0.2647
4-183487-A-1	0.7689	0.4054
2-65750-A-1	0.8321	0.1242
5-234879-B-1	0.7909	0.5288
2-81270-A-1	0.7942	0.4003
3-107219-A-1	0.6082	0.1303
5-194930-B-1	0.7512	0.4566
3-149189-A-1	0.7347	0.1641
4-164859-A-1	0.7797	0.2548
3-137152-A-1	0.6241	0.3135
5-200339-A-1	0.7808	0.4474
5-234879-A-1	0.7503	0.3763
1-34119-A-1	0.7095	0.4311
1-27724-A-1	0.8106	0.0475
1-39923-A-1	0.7659	0.3723
3-163288-A-1	0.7282	0.2218
5-194930-A-1	0.8568	0.3622
4-170078-A-1	0.7814	0.3465
3-145382-A-1	0.6337	0.2725
