=== AUDIO SALIENCY MAP EVALUATION (WAV2VEC2) ===

Mean Insertion AUC: 0.7823
Mean Deletion AUC: 0.4928
Number of audio files evaluated: 837

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
187110-2-0-10	0.9311	0.2898
187110-2-0-12	0.8565	0.4778
187110-2-0-27	0.5670	0.2826
187110-2-0-30	0.8433	0.3940
187110-2-0-34	0.8611	0.5142
187110-2-0-6	0.8421	0.3573
187110-2-0-8	0.8899	0.0012
187863-4-0-0	0.9645	0.8927
187863-4-0-1	0.8734	0.9156
187863-4-0-2	0.9629	0.4716
187863-4-0-3	0.9379	0.8442
187863-4-0-4	0.9414	0.8005
187863-4-0-5	0.9512	0.9186
188497-2-0-0	0.9472	0.1189
188497-2-0-1	0.8692	0.0155
188497-2-0-11	0.6340	0.0100
188497-2-0-17	0.7719	0.0022
188497-2-0-19	0.5095	0.0255
188497-2-0-2	0.9440	0.3127
188497-2-0-23	0.9415	0.2485
188497-2-0-8	0.7995	0.0690
188813-7-0-0	0.9823	0.2427
188813-7-1-0	0.9906	0.7731
188813-7-10-0	0.6665	0.0300
188813-7-10-1	0.9933	0.8010
188813-7-10-2	0.9870	0.8046
188813-7-10-3	0.9835	0.8089
188813-7-11-0	0.9844	0.8042
188813-7-11-1	0.9912	0.8028
188813-7-12-0	0.9931	0.2650
188813-7-13-0	0.9900	0.9383
188813-7-2-0	0.9890	0.3424
188813-7-3-0	0.6241	0.0039
188813-7-4-0	0.2663	0.0031
188813-7-5-0	0.9934	0.8485
188813-7-6-0	0.9898	0.4853
188813-7-7-0	0.1799	0.0099
188813-7-8-0	0.9798	0.8761
188813-7-9-0	0.7972	0.0015
189982-0-0-11	0.1120	0.1074
189982-0-0-13	0.1447	0.1437
189982-0-0-16	0.0876	0.0821
189982-0-0-17	0.1193	0.0698
189982-0-0-18	0.1255	0.0825
189982-0-0-19	0.1438	0.1007
189982-0-0-2	0.1860	0.1718
189982-0-0-20	0.1379	0.1154
189982-0-0-23	0.1449	0.1154
189982-0-0-27	0.2066	0.2105
189982-0-0-28	0.4968	0.4453
189982-0-0-3	0.1573	0.1028
189982-0-0-30	0.1707	0.1209
189982-0-0-33	0.2765	0.2124
189982-0-0-35	0.2475	0.2034
189982-0-0-36	0.1845	0.1349
189982-0-0-38	0.4868	0.3894
189982-0-0-39	0.6420	0.4450
189982-0-0-4	0.0949	0.1060
189982-0-0-42	0.5846	0.3501
189982-0-0-43	0.1466	0.1376
189982-0-0-44	0.4441	0.4026
189982-0-0-45	0.3201	0.3285
189982-0-0-6	0.1525	0.1171
189982-0-0-7	0.0934	0.0856
189985-0-0-0	0.5307	0.2860
189985-0-0-1	0.3898	0.3043
189985-0-0-2	0.1744	0.1162
189985-0-0-3	0.1197	0.0875
189985-0-0-4	0.1272	0.0774
189985-0-0-5	0.1799	0.2214
189985-0-0-6	0.2052	0.2092
195063-4-0-0	0.9666	0.8027
195063-4-1-0	0.9672	0.9448
196069-2-0-0	0.0153	0.0995
196084-2-0-0	0.9058	0.8772
196084-2-0-1	0.8635	0.7508
196084-2-0-2	0.8599	0.7128
196086-2-0-0	0.9742	0.0067
196127-3-0-0	0.9888	0.8050
196127-3-0-1	0.9889	0.8016
196127-3-0-3	0.9933	0.8065
196127-3-0-4	0.9933	0.8047
197554-2-0-23	0.9786	0.4945
197554-2-0-26	0.9889	0.8456
197554-2-0-28	0.9743	0.4477
197554-2-0-3	0.9601	0.3445
197554-2-0-60	0.9801	0.5656
197554-2-0-69	0.8991	0.4443
197554-2-0-74	0.9488	0.7563
197554-2-0-82	0.9552	0.6058
199261-3-0-0	0.9890	0.8645
199261-3-0-1	0.9933	0.9152
199261-3-0-2	0.9933	0.8037
199261-3-0-4	0.9889	0.4994
200460-6-0-0	0.9927	0.2969
200460-6-1-0	0.9950	0.3737
200460-6-2-0	0.9889	0.1386
200460-6-3-0	0.9977	0.2955
200460-6-4-0	0.9930	0.1408
200460-6-5-0	0.9934	0.2557
200786-5-0-0	0.4721	0.3633
200786-5-1-0	0.9100	0.8495
200786-5-1-1	0.9442	0.7723
200786-5-1-2	0.9480	0.8510
200786-5-1-3	0.9530	0.8756
200786-5-1-4	0.9101	0.7530
200786-5-1-5	0.9440	0.7815
202334-9-0-105	0.7861	0.5024
202334-9-0-106	0.7617	0.5014
202334-9-0-137	0.4788	0.4434
202334-9-0-202	0.4892	0.3717
202334-9-0-63	0.7332	0.3834
202334-9-0-88	0.7643	0.5702
203424-9-0-15	0.7207	0.3573
203424-9-0-18	0.3947	0.3092
203424-9-0-26	0.3963	0.4863
203424-9-0-34	0.1866	0.1491
203424-9-0-4	0.6646	0.2542
203424-9-0-46	0.7532	0.4176
205013-6-0-0	0.9901	0.1544
20571-3-0-0	0.9889	0.0421
20571-3-1-0	0.9215	0.3670
207213-2-0-109	0.9117	0.4347
207213-2-0-130	0.8875	0.6813
207213-2-0-134	0.8585	0.5393
207213-2-0-41	0.6991	0.3376
207213-2-0-52	0.8855	0.5310
207213-2-0-73	0.9344	0.5753
207213-2-0-81	0.8316	0.3109
207213-2-0-85	0.8476	0.5876
208652-8-0-0	0.8358	0.5000
