=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.9433
Mean Deletion AUC: 0.3323
Number of audio files evaluated: 837

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
189985-0-0-1	0.8383	0.6265
189985-0-0-2	0.8920	0.3501
189985-0-0-3	0.8740	0.3603
189985-0-0-4	0.7705	0.5973
189985-0-0-5	0.9615	0.5893
189985-0-0-6	0.8850	0.4928
195063-4-0-0	0.9820	0.1840
195063-4-1-0	0.9643	0.3711
196069-2-0-0	0.9978	0.2975
196084-2-0-0	0.9982	0.0851
196084-2-0-1	0.9997	0.7606
196084-2-0-2	0.9943	0.1121
196086-2-0-0	0.9978	0.9981
196127-3-0-0	0.9990	0.6600
196127-3-0-1	1.0000	0.7399
196127-3-0-3	0.9999	0.4391
196127-3-0-4	0.9999	0.7089
197554-2-0-23	0.9692	0.3249
197554-2-0-26	0.9705	0.3705
197554-2-0-28	0.9810	0.1212
197554-2-0-3	0.9730	0.3978
197554-2-0-60	0.9980	0.0584
197554-2-0-69	0.9979	0.0623
197554-2-0-74	0.9941	0.1133
197554-2-0-82	0.9986	0.0264
199261-3-0-0	1.0000	0.7746
199261-3-0-1	1.0000	0.6296
199261-3-0-2	1.0000	0.6898
199261-3-0-4	1.0000	0.6063
200460-6-0-0	0.9281	0.8830
200460-6-1-0	1.0000	0.9404
200460-6-2-0	0.9887	0.9859
200460-6-3-0	0.6199	0.9980
200460-6-4-0	0.8603	0.9958
200460-6-5-0	0.9995	0.9934
200786-5-0-0	0.9880	0.3104
200786-5-1-0	0.9951	0.3632
200786-5-1-1	0.9869	0.2692
200786-5-1-2	0.9993	0.1015
200786-5-1-3	0.9810	0.4841
200786-5-1-4	0.9988	0.1507
200786-5-1-5	0.9385	0.2439
202334-9-0-105	0.7731	0.1661
202334-9-0-106	0.9776	0.0447
202334-9-0-137	1.0000	0.0579
202334-9-0-202	1.0000	0.0093
202334-9-0-63	0.8921	0.1491
202334-9-0-88	0.9643	0.0799
203424-9-0-15	0.9378	0.0331
203424-9-0-18	1.0000	0.0368
203424-9-0-26	1.0000	0.0097
203424-9-0-34	0.9821	0.0752
203424-9-0-4	0.9636	0.1683
203424-9-0-46	1.0000	0.1934
205013-6-0-0	0.8996	0.0023
20571-3-0-0	1.0000	0.1585
20571-3-1-0	1.0000	0.1865
207213-2-0-109	0.9711	0.0685
207213-2-0-130	0.9731	0.0776
207213-2-0-134	0.8167	0.2791
207213-2-0-41	0.9791	0.2723
207213-2-0-52	0.9986	0.0032
207213-2-0-73	0.9490	0.2562
207213-2-0-81	0.9295	0.2124
207213-2-0-85	0.9986	0.2517
208652-8-0-0	0.8818	0.1250
208652-8-2-0	0.9706	0.0158
208652-8-4-0	0.9105	0.3029
208652-8-6-0	0.3887	0.9772
209672-3-0-0	0.9986	0.9952
209672-3-3-0	1.0000	0.9969
209672-3-6-0	0.9999	0.9358
209672-3-8-0	1.0000	0.9947
22973-3-0-0	1.0000	0.1140
22973-3-0-1	0.9732	0.1873
22973-3-0-2	0.9107	0.1552
23218-5-0-0	0.9434	0.2519
24076-1-0-0	1.0000	0.9981
24076-1-1-0	0.9725	0.2920
25037-6-0-0	0.9951	0.4553
25037-6-1-0	0.9944	0.4888
26173-8-0-0	1.0000	0.1695
26255-3-0-0	0.9983	0.9133
26255-3-13-1	0.9980	0.2628
26255-3-6-0	1.0000	0.9847
26255-3-8-0	1.0000	0.9981
26344-4-0-0	0.9164	0.2482
26344-4-1-0	0.9688	0.3182
27070-2-0-0	0.9984	0.1368
27070-2-0-2	0.9999	0.2946
27070-2-0-3	0.9772	0.2377
27070-2-0-4	0.9195	0.1561
27070-2-0-5	0.8867	0.1400
27070-2-0-7	0.9998	0.5222
27070-2-0-8	0.9663	0.1606
28808-1-0-0	0.9866	0.2129
28808-1-0-1	0.9880	0.1324
28808-1-0-10	0.9978	0.5236
28808-1-0-11	0.9866	0.0819
28808-1-0-2	0.8348	0.0779
28808-1-0-3	0.9585	0.2110
28808-1-0-4	0.9462	0.1338
28808-1-0-5	0.9953	0.1287
28808-1-0-6	0.9741	0.0319
28808-1-0-7	0.9933	0.0789
28808-1-0-8	0.9978	0.1768
28808-1-0-9	0.9777	0.0292
28808-1-1-0	0.9969	0.0407
28808-1-1-1	0.9893	0.2198
2937-1-0-0	1.0000	0.9981
30344-3-0-0	0.9978	0.8728
30344-3-0-1	0.9933	0.2361
30344-3-0-3	1.0000	0.0217
30344-3-0-4	0.9978	0.8675
34050-7-0-0	0.9949	0.2705
34050-7-1-0	0.9768	0.3649
34050-7-2-0	0.9549	0.0032
34050-7-3-0	0.9994	0.4654
34050-7-4-0	0.9896	0.2777
34050-7-5-0	0.9905	0.3130
34050-7-6-0	0.9930	0.2773
35628-3-0-0	0.9982	0.2256
39847-5-0-0	0.9955	0.3551
39847-5-0-1	0.9464	0.3632
39847-5-0-10	0.9911	0.3777
39847-5-0-11	0.9866	0.4383
39847-5-0-12	0.9911	0.3314
39847-5-0-2	0.9776	0.4012
39847-5-0-3	0.9866	0.2818
39847-5-0-4	0.9866	0.4766
39847-5-0-5	0.9375	0.2724
39847-5-0-6	0.9821	0.3455
39847-5-0-7	0.9330	0.3113
39847-5-0-8	0.9287	0.3118
39847-5-0-9	0.9153	0.3179
39847-5-1-0	0.9955	0.5260
41306-3-0-10	0.9949	0.1782
41306-3-0-13	0.9993	0.0234
41306-3-0-4	0.9850	0.3441
51024-3-0-16	1.0000	0.5084
51024-3-0-2	0.9815	0.1096
51024-3-0-23	0.9999	0.2031
51024-3-0-3	0.9814	0.0772
54086-1-0-0	1.0000	0.0550
54086-1-1-0	1.0000	0.2230
54086-1-2-0	0.5722	0.0472
59513-3-0-0	0.9987	0.0416
59513-3-0-1	1.0000	0.7545
59513-3-0-3	0.9984	0.3914
59513-3-0-4	0.9464	0.0274
66115-1-0-0	0.9876	0.4168
66115-1-0-1	0.9720	0.3252
69661-3-0-14	0.9911	0.0390
69661-3-0-23	0.9771	0.6666
69661-3-0-29	0.9999	0.7558
7062-6-0-0	0.3904	0.3599
71312-3-0-1	0.9980	0.2092
71312-3-0-2	1.0000	0.0851
71312-3-0-4	0.9978	0.0565
71312-3-0-5	0.9820	0.1953
72220-3-0-0	0.9995	0.3186
72220-3-2-2	0.9501	0.3013
72220-3-2-3	0.9947	0.1058
72220-3-2-4	0.9943	0.1152
72538-3-0-0	0.9845	0.3050
72538-3-0-1	1.0000	0.8760
72538-3-0-3	1.0000	0.6857
72538-3-0-4	0.9989	0.7411
73524-0-0-0	0.8750	0.4118
73524-0-0-101	0.7991	0.1789
73524-0-0-105	0.8056	0.2136
73524-0-0-113	0.9236	0.2607
73524-0-0-114	0.7933	0.3983
73524-0-0-126	0.9196	0.0862
73524-0-0-127	0.8349	0.2752
73524-0-0-128	0.9239	0.3965
73524-0-0-133	0.8875	0.1154
73524-0-0-137	0.8084	0.0913
73524-0-0-2	0.8305	0.2617
73524-0-0-23	0.7938	0.3258
73524-0-0-30	0.8864	0.5440
73524-0-0-31	0.9867	0.6627
73524-0-0-32	0.8281	0.5325
73524-0-0-5	0.7672	0.3215
73524-0-0-52	0.8160	0.2845
73524-0-0-54	0.8482	0.1873
73524-0-0-6	0.7538	0.3915
73524-0-0-63	0.9729	0.2268
73524-0-0-73	0.8141	0.2333
73524-0-0-74	0.9052	0.3941
73524-0-0-8	0.9073	0.2617
73524-0-0-92	0.7663	0.2972
73524-0-0-98	0.9410	0.0960
73524-0-0-99	0.8830	0.2243
74364-8-1-0	0.9986	0.3092
74364-8-1-1	0.9875	0.2062
74364-8-1-10	0.9811	0.0461
74364-8-1-11	0.9763	0.1752
74364-8-1-12	0.9989	0.2334
74364-8-1-13	0.9385	0.0333
74364-8-1-14	0.9854	0.0716
74364-8-1-15	0.9988	0.0416
74364-8-1-16	0.9331	0.2483
